fecha,casos,departamento,cantidad
2021-08-09,recuperados_acumulados,beni,19132
2021-08-09,recuperados_acumulados,chuquisaca,22225
2021-08-09,recuperados_acumulados,cochabamba,67628
2021-08-09,recuperados_acumulados,la paz,77937
2021-08-09,recuperados_acumulados,oruro,21931
2021-08-09,recuperados_acumulados,pando,4404
2021-08-09,recuperados_acumulados,potosi,20077
2021-08-09,recuperados_acumulados,santa cruz,154850
2021-08-09,recuperados_acumulados,tarija,28351
2021-08-10,casos_activos,beni,204
2021-08-10,casos_activos,chuquisaca,7707
2021-08-10,casos_activos,cochabamba,1594
2021-08-10,casos_activos,la paz,17544
2021-08-10,casos_activos,oruro,389
2021-08-10,casos_activos,pando,2019
2021-08-10,casos_activos,potosi,1704
2021-08-10,casos_activos,santa cruz,5155
2021-08-10,casos_activos,tarija,7605
2021-08-10,casos_acumulados,beni,20288
2021-08-10,casos_acumulados,chuquisaca,31403
2021-08-10,casos_acumulados,cochabamba,72164
2021-08-10,casos_acumulados,la paz,98263
2021-08-10,casos_acumulados,oruro,23616
2021-08-10,casos_acumulados,pando,6773
2021-08-10,casos_acumulados,potosi,22619
2021-08-10,casos_acumulados,santa cruz,167345
2021-08-10,casos_acumulados,tarija,36988
2021-08-10,casos_nuevos,beni,5
2021-08-10,casos_nuevos,chuquisaca,44
2021-08-10,casos_nuevos,cochabamba,171
2021-08-10,casos_nuevos,la paz,82
2021-08-10,casos_nuevos,oruro,27
2021-08-10,casos_nuevos,pando,2
2021-08-10,casos_nuevos,potosi,42
2021-08-10,casos_nuevos,santa cruz,300
2021-08-10,casos_nuevos,tarija,115
2021-08-10,decesos_acumulados,beni,887
2021-08-10,decesos_acumulados,chuquisaca,1326
2021-08-10,decesos_acumulados,cochabamba,2716
2021-08-10,decesos_acumulados,la paz,2544
2021-08-10,decesos_acumulados,oruro,1289
2021-08-10,decesos_acumulados,pando,321
2021-08-10,decesos_acumulados,potosi,801
2021-08-10,decesos_acumulados,santa cruz,7249
2021-08-10,decesos_acumulados,tarija,949
2021-08-10,decesos_nuevos,beni,0
2021-08-10,decesos_nuevos,chuquisaca,0
2021-08-10,decesos_nuevos,cochabamba,0
2021-08-10,decesos_nuevos,la paz,4
2021-08-10,decesos_nuevos,oruro,3
2021-08-10,decesos_nuevos,pando,0
2021-08-10,decesos_nuevos,potosi,3
2021-08-10,decesos_nuevos,santa cruz,7
2021-08-10,decesos_nuevos,tarija,3
2021-08-10,indice_de_positividad,beni,28
2021-08-10,indice_de_positividad,chuquisaca,28
2021-08-10,indice_de_positividad,cochabamba,19
2021-08-10,indice_de_positividad,la paz,62
2021-08-10,indice_de_positividad,oruro,28
2021-08-10,indice_de_positividad,pando,26
2021-08-10,indice_de_positividad,potosi,28
2021-08-10,indice_de_positividad,santa cruz,20
2021-08-10,indice_de_positividad,tarija,32
2021-08-10,indice_de_positividad_promedio,beni,31
2021-08-10,indice_de_positividad_promedio,chuquisaca,24
2021-08-10,indice_de_positividad_promedio,cochabamba,20
2021-08-10,indice_de_positividad_promedio,la paz,21
2021-08-10,indice_de_positividad_promedio,oruro,28
2021-08-10,indice_de_positividad_promedio,pando,28
2021-08-10,indice_de_positividad_promedio,potosi,28
2021-08-10,indice_de_positividad_promedio,santa cruz,26
2021-08-10,indice_de_positividad_promedio,tarija,32
2021-08-10,recuperados_acumulados,beni,19197
2021-08-10,recuperados_acumulados,chuquisaca,22370
2021-08-10,recuperados_acumulados,cochabamba,67854
2021-08-10,recuperados_acumulados,la paz,78175
2021-08-10,recuperados_acumulados,oruro,21938
2021-08-10,recuperados_acumulados,pando,4433
2021-08-10,recuperados_acumulados,potosi,20114
2021-08-10,recuperados_acumulados,santa cruz,154941
2021-08-10,recuperados_acumulados,tarija,28434
2021-08-11,casos_activos,beni,171
2021-08-11,casos_activos,chuquisaca,7579
2021-08-11,casos_activos,cochabamba,1449
2021-08-11,casos_activos,la paz,17471
2021-08-11,casos_activos,oruro,394
2021-08-11,casos_activos,pando,2020
2021-08-11,casos_activos,potosi,1736
2021-08-11,casos_activos,santa cruz,5127
2021-08-11,casos_activos,tarija,7593
2021-08-11,casos_acumulados,beni,20306
2021-08-11,casos_acumulados,chuquisaca,31458
2021-08-11,casos_acumulados,cochabamba,72302
2021-08-11,casos_acumulados,la paz,98410
2021-08-11,casos_acumulados,oruro,23639
2021-08-11,casos_acumulados,pando,6774
2021-08-11,casos_acumulados,potosi,22690
2021-08-11,casos_acumulados,santa cruz,167584
2021-08-11,casos_acumulados,tarija,37066
2021-08-11,casos_nuevos,beni,18
2021-08-11,casos_nuevos,chuquisaca,55
2021-08-11,casos_nuevos,cochabamba,138
2021-08-11,casos_nuevos,la paz,147
2021-08-11,casos_nuevos,oruro,23
2021-08-11,casos_nuevos,pando,1
2021-08-11,casos_nuevos,potosi,71
2021-08-11,casos_nuevos,santa cruz,239
2021-08-11,casos_nuevos,tarija,78
2021-08-11,decesos_acumulados,beni,888
2021-08-11,decesos_acumulados,chuquisaca,1327
2021-08-11,decesos_acumulados,cochabamba,2721
2021-08-11,decesos_acumulados,la paz,2550
2021-08-11,decesos_acumulados,oruro,1290
2021-08-11,decesos_acumulados,pando,321
2021-08-11,decesos_acumulados,potosi,801
2021-08-11,decesos_acumulados,santa cruz,7257
2021-08-11,decesos_acumulados,tarija,954
2021-08-11,decesos_nuevos,beni,1
2021-08-11,decesos_nuevos,chuquisaca,1
2021-08-11,decesos_nuevos,cochabamba,5
2021-08-11,decesos_nuevos,la paz,6
2021-08-11,decesos_nuevos,oruro,1
2021-08-11,decesos_nuevos,pando,0
2021-08-11,decesos_nuevos,potosi,0
2021-08-11,decesos_nuevos,santa cruz,8
2021-08-11,decesos_nuevos,tarija,5
2021-08-11,recuperados_acumulados,beni,19247
2021-08-11,recuperados_acumulados,chuquisaca,22552
2021-08-11,recuperados_acumulados,cochabamba,68132
2021-08-11,recuperados_acumulados,la paz,78389
2021-08-11,recuperados_acumulados,oruro,21955
2021-08-11,recuperados_acumulados,pando,4433
2021-08-11,recuperados_acumulados,potosi,20153
2021-08-11,recuperados_acumulados,santa cruz,155200
2021-08-11,recuperados_acumulados,tarija,28519
2021-08-12,casos_activos,beni,179
2021-08-12,casos_activos,chuquisaca,7523
2021-08-12,casos_activos,cochabamba,1392
2021-08-12,casos_activos,la paz,17397
2021-08-12,casos_activos,oruro,401
2021-08-12,casos_activos,pando,2023
2021-08-12,casos_activos,potosi,1602
2021-08-12,casos_activos,santa cruz,5163
2021-08-12,casos_activos,tarija,7593
2021-08-12,casos_acumulados,beni,20318
2021-08-12,casos_acumulados,chuquisaca,31519
2021-08-12,casos_acumulados,cochabamba,72419
2021-08-12,casos_acumulados,la paz,98589
2021-08-12,casos_acumulados,oruro,23654
2021-08-12,casos_acumulados,pando,6777
2021-08-12,casos_acumulados,potosi,22725
2021-08-12,casos_acumulados,santa cruz,167826
2021-08-12,casos_acumulados,tarija,37119
2021-08-12,casos_nuevos,beni,12
2021-08-12,casos_nuevos,chuquisaca,61
2021-08-12,casos_nuevos,cochabamba,117
2021-08-12,casos_nuevos,la paz,179
2021-08-12,casos_nuevos,oruro,15
2021-08-12,casos_nuevos,pando,3
2021-08-12,casos_nuevos,potosi,35
2021-08-12,casos_nuevos,santa cruz,242
2021-08-12,casos_nuevos,tarija,53
2021-08-12,decesos_acumulados,beni,888
2021-08-12,decesos_acumulados,chuquisaca,1330
2021-08-12,decesos_acumulados,cochabamba,2725
2021-08-12,decesos_acumulados,la paz,2555
2021-08-12,decesos_acumulados,oruro,1291
2021-08-12,decesos_acumulados,pando,321
2021-08-12,decesos_acumulados,potosi,802
2021-08-12,decesos_acumulados,santa cruz,7266
2021-08-12,decesos_acumulados,tarija,955
2021-08-12,decesos_nuevos,beni,0
2021-08-12,decesos_nuevos,chuquisaca,3
2021-08-12,decesos_nuevos,cochabamba,4
2021-08-12,decesos_nuevos,la paz,5
2021-08-12,decesos_nuevos,oruro,1
2021-08-12,decesos_nuevos,pando,0
2021-08-12,decesos_nuevos,potosi,1
2021-08-12,decesos_nuevos,santa cruz,9
2021-08-12,decesos_nuevos,tarija,1
2021-08-12,indice_de_positividad,beni,28
2021-08-12,indice_de_positividad,chuquisaca,28
2021-08-12,indice_de_positividad,cochabamba,19
2021-08-12,indice_de_positividad,la paz,62
2021-08-12,indice_de_positividad,oruro,28
2021-08-12,indice_de_positividad,pando,26
2021-08-12,indice_de_positividad,potosi,28
2021-08-12,indice_de_positividad,santa cruz,20
2021-08-12,indice_de_positividad,tarija,32
2021-08-12,indice_de_positividad_promedio,beni,31
2021-08-12,indice_de_positividad_promedio,chuquisaca,24
2021-08-12,indice_de_positividad_promedio,cochabamba,20
2021-08-12,indice_de_positividad_promedio,la paz,21
2021-08-12,indice_de_positividad_promedio,oruro,28
2021-08-12,indice_de_positividad_promedio,pando,28
2021-08-12,indice_de_positividad_promedio,potosi,28
2021-08-12,indice_de_positividad_promedio,santa cruz,26
2021-08-12,indice_de_positividad_promedio,tarija,32
2021-08-12,recuperados_acumulados,beni,19251
2021-08-12,recuperados_acumulados,chuquisaca,22666
2021-08-12,recuperados_acumulados,cochabamba,68302
2021-08-12,recuperados_acumulados,la paz,78637
2021-08-12,recuperados_acumulados,oruro,21962
2021-08-12,recuperados_acumulados,pando,4433
2021-08-12,recuperados_acumulados,potosi,20321
2021-08-12,recuperados_acumulados,santa cruz,155397
2021-08-12,recuperados_acumulados,tarija,28571
2021-08-13,casos_activos,beni,178
2021-08-13,casos_activos,chuquisaca,7461
2021-08-13,casos_activos,cochabamba,1355
2021-08-13,casos_activos,la paz,17278
2021-08-13,casos_activos,oruro,401
2021-08-13,casos_activos,pando,2019
2021-08-13,casos_activos,potosi,1465
2021-08-13,casos_activos,santa cruz,5143
2021-08-13,casos_activos,tarija,7587
2021-08-13,casos_acumulados,beni,20326
2021-08-13,casos_acumulados,chuquisaca,31575
2021-08-13,casos_acumulados,cochabamba,72540
2021-08-13,casos_acumulados,la paz,98690
2021-08-13,casos_acumulados,oruro,23673
2021-08-13,casos_acumulados,pando,6782
2021-08-13,casos_acumulados,potosi,22785
2021-08-13,casos_acumulados,santa cruz,168091
2021-08-13,casos_acumulados,tarija,37169
2021-08-13,casos_nuevos,beni,8
2021-08-13,casos_nuevos,chuquisaca,56
2021-08-13,casos_nuevos,cochabamba,121
2021-08-13,casos_nuevos,la paz,101
2021-08-13,casos_nuevos,oruro,19
2021-08-13,casos_nuevos,pando,5
2021-08-13,casos_nuevos,potosi,60
2021-08-13,casos_nuevos,santa cruz,265
2021-08-13,casos_nuevos,tarija,50
2021-08-13,decesos_acumulados,beni,890
2021-08-13,decesos_acumulados,chuquisaca,1332
2021-08-13,decesos_acumulados,cochabamba,2728
2021-08-13,decesos_acumulados,la paz,2560
2021-08-13,decesos_acumulados,oruro,1295
2021-08-13,decesos_acumulados,pando,321
2021-08-13,decesos_acumulados,potosi,802
2021-08-13,decesos_acumulados,santa cruz,7268
2021-08-13,decesos_acumulados,tarija,956
2021-08-13,decesos_nuevos,beni,2
2021-08-13,decesos_nuevos,chuquisaca,2
2021-08-13,decesos_nuevos,cochabamba,3
2021-08-13,decesos_nuevos,la paz,5
2021-08-13,decesos_nuevos,oruro,0
2021-08-13,decesos_nuevos,pando,0
2021-08-13,decesos_nuevos,potosi,4
2021-08-13,decesos_nuevos,santa cruz,2
2021-08-13,decesos_nuevos,tarija,1
2021-08-13,indice_de_positividad,beni,28
2021-08-13,indice_de_positividad,chuquisaca,28
2021-08-13,indice_de_positividad,cochabamba,18
2021-08-13,indice_de_positividad,la paz,62
2021-08-13,indice_de_positividad,oruro,28
2021-08-13,indice_de_positividad,pando,26
2021-08-13,indice_de_positividad,potosi,28
2021-08-13,indice_de_positividad,santa cruz,20
2021-08-13,indice_de_positividad,tarija,32
2021-08-13,indice_de_positividad_promedio,beni,31
2021-08-13,indice_de_positividad_promedio,chuquisaca,24
2021-08-13,indice_de_positividad_promedio,cochabamba,20
2021-08-13,indice_de_positividad_promedio,la paz,21
2021-08-13,indice_de_positividad_promedio,oruro,28
2021-08-13,indice_de_positividad_promedio,pando,28
2021-08-13,indice_de_positividad_promedio,potosi,28
2021-08-13,indice_de_positividad_promedio,santa cruz,26
2021-08-13,indice_de_positividad_promedio,tarija,32
2021-08-13,recuperados_acumulados,beni,19258
2021-08-13,recuperados_acumulados,chuquisaca,22782
2021-08-13,recuperados_acumulados,cochabamba,68457
2021-08-13,recuperados_acumulados,la paz,78852
2021-08-13,recuperados_acumulados,oruro,21977
2021-08-13,recuperados_acumulados,pando,4442
2021-08-13,recuperados_acumulados,potosi,20518
2021-08-13,recuperados_acumulados,santa cruz,155680
2021-08-13,recuperados_acumulados,tarija,28626
2021-08-14,casos_activos,beni,159
2021-08-14,casos_activos,chuquisaca,7370
2021-08-14,casos_activos,cochabamba,1315
2021-08-14,casos_activos,la paz,17199
2021-08-14,casos_activos,oruro,421
2021-08-14,casos_activos,pando,2019
2021-08-14,casos_activos,potosi,1477
2021-08-14,casos_activos,santa cruz,4980
2021-08-14,casos_activos,tarija,7635
2021-08-14,casos_acumulados,beni,20332
2021-08-14,casos_acumulados,chuquisaca,31620
2021-08-14,casos_acumulados,cochabamba,72593
2021-08-14,casos_acumulados,la paz,98857
2021-08-14,casos_acumulados,oruro,23706
2021-08-14,casos_acumulados,pando,6782
2021-08-14,casos_acumulados,potosi,22808
2021-08-14,casos_acumulados,santa cruz,168209
2021-08-14,casos_acumulados,tarija,37224
2021-08-14,casos_nuevos,beni,6
2021-08-14,casos_nuevos,chuquisaca,45
2021-08-14,casos_nuevos,cochabamba,53
2021-08-14,casos_nuevos,la paz,167
2021-08-14,casos_nuevos,oruro,33
2021-08-14,casos_nuevos,pando,0
2021-08-14,casos_nuevos,potosi,23
2021-08-14,casos_nuevos,santa cruz,118
2021-08-14,casos_nuevos,tarija,55
2021-08-14,decesos_acumulados,beni,890
2021-08-14,decesos_acumulados,chuquisaca,1332
2021-08-14,decesos_acumulados,cochabamba,2729
2021-08-14,decesos_acumulados,la paz,2565
2021-08-14,decesos_acumulados,oruro,1296
2021-08-14,decesos_acumulados,pando,321
2021-08-14,decesos_acumulados,potosi,802
2021-08-14,decesos_acumulados,santa cruz,7286
2021-08-14,decesos_acumulados,tarija,957
2021-08-14,decesos_nuevos,beni,0
2021-08-14,decesos_nuevos,chuquisaca,0
2021-08-14,decesos_nuevos,cochabamba,1
2021-08-14,decesos_nuevos,la paz,5
2021-08-14,decesos_nuevos,oruro,1
2021-08-14,decesos_nuevos,pando,0
2021-08-14,decesos_nuevos,potosi,0
2021-08-14,decesos_nuevos,santa cruz,18
2021-08-14,decesos_nuevos,tarija,1
2021-08-14,indice_de_positividad,beni,28
2021-08-14,indice_de_positividad,chuquisaca,28
2021-08-14,indice_de_positividad,cochabamba,18
2021-08-14,indice_de_positividad,la paz,62
2021-08-14,indice_de_positividad,oruro,28
2021-08-14,indice_de_positividad,pando,26
2021-08-14,indice_de_positividad,potosi,28
2021-08-14,indice_de_positividad,santa cruz,20
2021-08-14,indice_de_positividad,tarija,32
2021-08-14,indice_de_positividad_promedio,beni,31
2021-08-14,indice_de_positividad_promedio,chuquisaca,24
2021-08-14,indice_de_positividad_promedio,cochabamba,20
2021-08-14,indice_de_positividad_promedio,la paz,21
2021-08-14,indice_de_positividad_promedio,oruro,28
2021-08-14,indice_de_positividad_promedio,pando,28
2021-08-14,indice_de_positividad_promedio,potosi,28
2021-08-14,indice_de_positividad_promedio,santa cruz,26
2021-08-14,indice_de_positividad_promedio,tarija,32
2021-08-14,recuperados_acumulados,beni,19283
2021-08-14,recuperados_acumulados,chuquisaca,22918
2021-08-14,recuperados_acumulados,cochabamba,68549
2021-08-14,recuperados_acumulados,la paz,79093
2021-08-14,recuperados_acumulados,oruro,21989
2021-08-14,recuperados_acumulados,pando,4442
2021-08-14,recuperados_acumulados,potosi,20529
2021-08-14,recuperados_acumulados,santa cruz,155943
2021-08-14,recuperados_acumulados,tarija,28632
2021-08-15,casos_activos,beni,160
2021-08-15,casos_activos,chuquisaca,7307
2021-08-15,casos_activos,cochabamba,1298
2021-08-15,casos_activos,la paz,17093
2021-08-15,casos_activos,oruro,436
2021-08-15,casos_activos,pando,2019
2021-08-15,casos_activos,potosi,1476
2021-08-15,casos_activos,santa cruz,4834
2021-08-15,casos_activos,tarija,7640
2021-08-15,casos_acumulados,beni,20333
2021-08-15,casos_acumulados,chuquisaca,31680
2021-08-15,casos_acumulados,cochabamba,72627
2021-08-15,casos_acumulados,la paz,98943
2021-08-15,casos_acumulados,oruro,23727
2021-08-15,casos_acumulados,pando,6782
2021-08-15,casos_acumulados,potosi,22821
2021-08-15,casos_acumulados,santa cruz,168285
2021-08-15,casos_acumulados,tarija,37230
2021-08-15,casos_nuevos,beni,1
2021-08-15,casos_nuevos,chuquisaca,60
2021-08-15,casos_nuevos,cochabamba,34
2021-08-15,casos_nuevos,la paz,86
2021-08-15,casos_nuevos,oruro,21
2021-08-15,casos_nuevos,pando,0
2021-08-15,casos_nuevos,potosi,13
2021-08-15,casos_nuevos,santa cruz,76
2021-08-15,casos_nuevos,tarija,6
2021-08-15,decesos_acumulados,beni,890
2021-08-15,decesos_acumulados,chuquisaca,1335
2021-08-15,decesos_acumulados,cochabamba,2729
2021-08-15,decesos_acumulados,la paz,2567
2021-08-15,decesos_acumulados,oruro,1296
2021-08-15,decesos_acumulados,pando,321
2021-08-15,decesos_acumulados,potosi,802
2021-08-15,decesos_acumulados,santa cruz,7287
2021-08-15,decesos_acumulados,tarija,958
2021-08-15,decesos_nuevos,beni,0
2021-08-15,decesos_nuevos,chuquisaca,3
2021-08-15,decesos_nuevos,cochabamba,0
2021-08-15,decesos_nuevos,la paz,2
2021-08-15,decesos_nuevos,oruro,0
2021-08-15,decesos_nuevos,pando,0
2021-08-15,decesos_nuevos,potosi,0
2021-08-15,decesos_nuevos,santa cruz,1
2021-08-15,decesos_nuevos,tarija,1
2021-08-15,recuperados_acumulados,beni,19283
2021-08-15,recuperados_acumulados,chuquisaca,23038
2021-08-15,recuperados_acumulados,cochabamba,68600
2021-08-15,recuperados_acumulados,la paz,79283
2021-08-15,recuperados_acumulados,oruro,21995
2021-08-15,recuperados_acumulados,pando,4442
2021-08-15,recuperados_acumulados,potosi,20543
2021-08-15,recuperados_acumulados,santa cruz,156164
2021-08-15,recuperados_acumulados,tarija,28632
2021-08-16,casos_activos,beni,150
2021-08-16,casos_activos,chuquisaca,7199
2021-08-16,casos_activos,cochabamba,1288
2021-08-16,casos_activos,la paz,16985
2021-08-16,casos_activos,oruro,441
2021-08-16,casos_activos,pando,2023
2021-08-16,casos_activos,potosi,1502
2021-08-16,casos_activos,santa cruz,4972
2021-08-16,casos_activos,tarija,7676
2021-08-16,casos_acumulados,beni,20346
2021-08-16,casos_acumulados,chuquisaca,31732
2021-08-16,casos_acumulados,cochabamba,72750
2021-08-16,casos_acumulados,la paz,98984
2021-08-16,casos_acumulados,oruro,23733
2021-08-16,casos_acumulados,pando,6786
2021-08-16,casos_acumulados,potosi,22862
2021-08-16,casos_acumulados,santa cruz,168492
2021-08-16,casos_acumulados,tarija,37340
2021-08-16,casos_nuevos,beni,13
2021-08-16,casos_nuevos,chuquisaca,52
2021-08-16,casos_nuevos,cochabamba,123
2021-08-16,casos_nuevos,la paz,41
2021-08-16,casos_nuevos,oruro,6
2021-08-16,casos_nuevos,pando,4
2021-08-16,casos_nuevos,potosi,41
2021-08-16,casos_nuevos,santa cruz,207
2021-08-16,casos_nuevos,tarija,110
2021-08-16,decesos_acumulados,beni,890
2021-08-16,decesos_acumulados,chuquisaca,1337
2021-08-16,decesos_acumulados,cochabamba,2734
2021-08-16,decesos_acumulados,la paz,2569
2021-08-16,decesos_acumulados,oruro,1297
2021-08-16,decesos_acumulados,pando,321
2021-08-16,decesos_acumulados,potosi,802
2021-08-16,decesos_acumulados,santa cruz,7288
2021-08-16,decesos_acumulados,tarija,960
2021-08-16,decesos_nuevos,beni,0
2021-08-16,decesos_nuevos,chuquisaca,2
2021-08-16,decesos_nuevos,cochabamba,5
2021-08-16,decesos_nuevos,la paz,2
2021-08-16,decesos_nuevos,oruro,1
2021-08-16,decesos_nuevos,pando,0
2021-08-16,decesos_nuevos,potosi,0
2021-08-16,decesos_nuevos,santa cruz,1
2021-08-16,decesos_nuevos,tarija,2
2021-08-16,recuperados_acumulados,beni,19306
2021-08-16,recuperados_acumulados,chuquisaca,23196
2021-08-16,recuperados_acumulados,cochabamba,68728
2021-08-16,recuperados_acumulados,la paz,79430
2021-08-16,recuperados_acumulados,oruro,21995
2021-08-16,recuperados_acumulados,pando,4442
2021-08-16,recuperados_acumulados,potosi,20558
2021-08-16,recuperados_acumulados,santa cruz,156232
2021-08-16,recuperados_acumulados,tarija,28704
2021-08-17,casos_activos,beni,144
2021-08-17,casos_activos,chuquisaca,7100
2021-08-17,casos_activos,cochabamba,1234
2021-08-17,casos_activos,la paz,16895
2021-08-17,casos_activos,oruro,466
2021-08-17,casos_activos,pando,2031
2021-08-17,casos_activos,potosi,1561
2021-08-17,casos_activos,santa cruz,5024
2021-08-17,casos_activos,tarija,7650
2021-08-17,casos_acumulados,beni,20354
