,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31
92,,,,,,,,,,,,,,,,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,78.75,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,45.5,0.0,21.25,0.0,9.25,59.0,19.25,26.25,0.0,0.0,34.5,13.25,23.25,0.0,0.0,9.25,45.0,0.0,0.0,7.0,18.5,18.75,30.0,33.25,16.0,18.75,55.25,36.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,0.0,0.0,0.0,19.5,19.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,29.75,0.0,10.25,0.0,19.75,0.0,0.0,39.5,46.0,20.5,35.25,94.25,11.5,9.25,24.25,23.75,45.25,0.0,0.0,34.25,38.5,30.5,52.75,46.0,34.25,34.25,25.75,55.25,0.0,0.0,19.75,27.75,48.25,46.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,0.0,0.0,8.75,21.75,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.0,50.0,8.5,10.25,20.75,31.25,14.25,20.0,22.75,13.25,0.0,0.0,41.5,84.0,53.5,15.25,25.75,0.0,45.75,27.5,30.75,15.0,0.0,28.0,15.75,24.0,26.75,0.0,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,0.0,0.0,13.25,0.0,0.0,0.0,0.0,12.5,38.75,23.75,0.0,0.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,88.25,0.0,25.0,0.0,28.5,13.75,27.25,27.75,0.0,0.0,26.75,13.25,13.5,0.0,0.0,12.5,77.25,11.25,0.0,33.25,24.75,11.5,35.5,34.0,35.75,0.0,45.25,71.0,11.75,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.75,0.0,0.0,11.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,10.75,12.75,0.0,0.0,16.75,13.0,13.25,0.0,0.0,25.0,0.0,10.25,10.25,18.0,0.0,20.0,9.25,0.0,0.0,12.25,53.25,54.5,52.75,29.5,18.75,27.25,44.75,19.25,45.25,15.0,11.75,32.0,15.75,24.0,12.0,25.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.25,0.0,15.5,18.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,10.75,12.75,0.0,0.0,0.0,13.0,52.75,0.0,7.75,8.25,7.75,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.5,19.5,11.25,28.0,24.25,35.25,69.25,18.0,73.0,0.0,11.75,38.25,7.25,7.5,12.0,48.25,62.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,12.0,20.75,25.5,14.5,0.0,7.0,28.5,0.0,0.0,16.0,9.0,7.5,10.25,7.25,13.25,0.0,0.0,19.5,57.25,47.75,28.5,23.75,15.5,29.25,40.25,50.0,25.0,12.75,27.75,14.0,15.5,23.5,25.0,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.25,11.25,57.25,0.0,0.0,0.0,0.0,45.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,0.0,8.25,0.0,27.0,73.0,48.5,13.75,0.0,0.0,13.5,22.75,25.0,0.0,0.0,32.25,61.75,29.75,0.0,18.0,22.0,40.75,26.75,39.75,23.25,22.25,50.75,31.5,31.25,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,0.0,0.0,7.25,26.5,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,16.5,0.0,9.25,7.0,18.25,20.0,0.0,24.25,43.75,34.0,19.25,25.0,20.0,18.75,10.5,10.0,7.5,0.0,10.5,41.5,53.0,31.75,39.75,0.0,17.75,33.0,15.5,63.0,0.0,8.5,25.25,25.25,44.25,16.5,9.25,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,0.0,0.0,9.25,9.5,0.0,12.0,35.5,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,11.0,0.0,19.5,23.25,13.25,13.0,0.0,22.75,41.5,12.25,15.5,45.75,25.25,25.0,12.5,14.5,23.5,0.0,0.0,34.75,51.75,69.25,60.25,30.75,48.75,28.25,61.0,71.5,29.75,0.0,12.5,42.25,34.5,17.5,37.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.25,0.0,14.75,17.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,57.5,0.0,32.0,19.5,45.0,0.0,10.0,16.5,12.0,0.0,0.0,0.0,0.0,7.5,10.0,27.75,21.5,21.5,37.0,33.25,88.25,16.75,59.75,0.0,10.0,28.5,10.5,10.25,39.25,26.5,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.5,0.0,38.25,39.0,31.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,21.25,0.0,0.0,0.0,20.25,45.5,0.0,18.0,11.0,20.75,0.0,19.0,23.0,13.75,0.0,0.0,0.0,0.0,19.0,42.75,0.0,21.75,26.75,45.0,85.5,42.25,6.75,50.25,0.0,9.0,20.75,0.0,45.75,39.5,0.0,46.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,0.0,0.0,21.75,0.0,7.0,12.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,12.25,0.0,8.75,33.75,0.0,16.0,32.0,32.5,0.0,14.75,31.75,34.5,15.0,0.0,0.0,0.0,0.0,21.75,25.0,36.25,35.75,30.25,55.0,54.75,18.5,59.25,12.0,14.5,26.0,0.0,0.0,19.25,25.0,48.75,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,21.75,0.0,0.0,0.0,16.0,0.0,59.25,8.75,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,8.75,0.0,9.25,33.0,24.5,14.5,0.0,0.0,6.5,13.5,9.75,0.0,0.0,27.25,56.75,32.5,0.0,44.5,13.25,33.25,13.25,28.75,39.5,23.25,49.5,23.25,30.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,10.75,57.75,19.5,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,39.0,0.0,30.0,0.0,14.0,24.25,76.75,8.75,0.0,0.0,22.5,10.25,0.0,0.0,0.0,42.75,59.5,18.5,0.0,25.25,22.0,10.25,28.0,55.0,50.5,28.0,68.0,41.0,37.5,38.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.75,0.0,33.0,20.5,0.0,0.0,0.0,45.5,11.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,13.25,0.0,0.0,0.0,41.0,25.0,24.75,22.0,0.0,0.0,14.25,0.0,25.0,0.0,0.0,32.75,68.0,54.0,0.0,22.0,16.75,12.25,32.5,30.75,25.75,24.0,55.25,30.5,44.5,22.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,23.5,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,26.0,0.0,14.0,4.5,13.25,0.0,0.0,0.0,49.75,0.0,5.5,72.0,7.5,17.75,8.0,17.5,30.5,0.0,0.0,18.25,26.0,12.75,63.75,30.25,4.75,21.0,13.0,27.25,6.5,0.0,8.75,20.75,15.5,24.75,25.0,38.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,10.25,16.25,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,16.0,0.0,26.0,10.0,11.25,0.0,0.0,9.75,26.25,11.0,11.5,86.75,22.25,18.5,30.75,35.0,27.25,0.0,0.0,24.5,16.0,30.25,52.5,32.5,17.5,38.5,38.25,38.75,14.75,0.0,9.25,28.75,10.0,29.5,19.75,29.75,30.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,34.0,0.0,17.25,12.5,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,31.5,44.0,0.0,29.75,12.75,30.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,12.25,65.5,24.25,34.0,44.25,46.75,35.0,44.0,30.0,56.25,0.0,0.0,23.5,20.75,16.25,38.5,32.0,86.25,0.0,22.75,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,7.5,0.0,25.25,7.25,9.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,16.0,0.0,0.0,0.0,16.25,84.0,0.0,22.5,9.5,40.75,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,20.75,27.0,34.5,39.25,23.0,27.5,35.0,70.75,7.25,78.5,0.0,8.5,16.5,14.0,31.5,6.75,50.0,40.5,0.0,7.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,0.0,33.25,18.5,23.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,30.5,0.0,22.0,22.25,57.0,0.0,21.5,13.5,35.5,0.0,0.0,0.0,0.0,0.0,13.75,26.5,47.75,18.25,61.0,15.0,93.25,11.25,66.25,0.0,20.75,44.0,30.25,54.0,44.75,47.5,33.25,0.0,10.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,0.0,26.25,18.25,19.25,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.25,0.0,27.0,18.0,19.25,0.0,11.0,10.75,9.75,0.0,0.0,0.0,0.0,20.5,31.25,21.0,37.25,31.75,32.5,40.0,88.75,8.25,69.25,0.0,0.0,9.0,19.0,17.0,16.25,18.75,70.0,0.0,9.75,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,82.0,19.75,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,53.0,0.0,9.25,0.0,24.0,24.25,22.25,38.25,0.0,0.0,31.25,8.75,32.75,0.0,0.0,38.5,32.75,49.0,0.0,21.5,18.5,0.0,7.5,30.5,42.25,36.25,86.0,35.25,34.0,52.5,0.0,0.0,12.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,11.25,0.0,10.75,0.0,10.5,0.0,0.0,22.75,34.75,20.5,14.0,38.5,12.0,39.0,39.25,50.0,36.0,0.0,0.0,26.0,24.0,45.25,31.25,20.5,12.25,48.0,73.0,51.0,9.75,0.0,11.25,32.0,41.0,0.0,32.75,20.0,54.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,33.75,24.75,59.75,8.75,0.0,0.0,0.0,34.5,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,12.25,0.0,14.25,24.75,48.25,38.5,0.0,0.0,0.0,24.0,13.75,0.0,0.0,0.0,52.5,22.5,0.0,29.0,32.5,11.5,32.0,11.75,46.5,44.75,82.25,44.5,37.75,53.0,0.0,0.0,13.5,0.0,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,20.25,7.25,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,17.25,0.0,16.25,7.25,33.75,0.0,22.75,23.5,10.5,0.0,0.0,0.0,0.0,11.0,30.25,39.5,16.5,16.25,32.5,48.0,88.5,10.5,56.5,0.0,9.0,20.5,17.0,0.0,24.5,36.5,37.75,0.0,17.5,45.5,0.0,0.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,34.0,48.0,12.75,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,45.0,0.0,22.75,0.0,24.75,15.5,43.5,38.5,0.0,0.0,13.25,0.0,23.5,0.0,0.0,14.0,81.0,32.0,0.0,33.75,37.0,24.25,53.75,12.5,38.0,24.5,76.25,20.5,12.5,24.25,0.0,0.0,41.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,97.0,44.25,0.0,0.0,0.0,69.75,10.5,0.0,0.0,0.0,0.0,33.25,0.0,0.0,58.5,0.0,0.0,0.0,51.0,29.0,37.25,13.5,0.0,0.0,26.25,13.5,25.0,0.0,0.0,33.5,64.0,52.5,0.0,42.5,11.75,53.75,45.0,42.0,12.25,43.25,53.5,54.5,45.25,23.0,0.0,0.0,24.25,0.0,11.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,7.25,0.0,0.0,0.0,0.0,16.5,0.0,0.0,22.75,0.0,0.0,0.0,20.5,22.25,0.0,6.75,37.5,28.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,15.5,17.5,28.75,21.5,30.75,48.5,69.5,6.5,36.75,0.0,26.75,15.5,0.0,44.75,39.75,44.5,66.25,0.0,15.0,9.5,0.0,0.0,12.75,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,10.5,0.0,14.25,0.0,0.0,0.0,20.0,34.5,13.25,61.0,22.0,28.25,13.0,11.75,38.25,0.0,0.0,12.25,44.5,18.25,25.0,0.0,10.5,20.5,18.5,31.0,22.75,0.0,10.5,56.0,31.75,10.25,21.25,43.25,19.75,0.0,0.0,0.0,0.0,9.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.5,0.0,14.75,29.5,15.0,0.0,29.5,6.25,17.5,0.0,0.0,0.0,0.0,10.5,21.25,22.25,25.25,18.5,38.5,24.0,83.0,5.5,41.0,0.0,9.25,43.0,0.0,15.0,9.0,18.75,43.0,0.0,0.0,16.25,0.0,0.0,0.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,9.25,9.5,20.0,31.5,0.0,7.25,9.0,42.25,0.0,35.75,19.75,29.0,11.0,9.5,9.5,0.0,9.5,8.25,22.75,36.0,53.75,37.25,34.25,55.75,16.75,50.25,9.0,26.5,21.25,8.25,0.0,18.5,40.0,50.75,9.25,13.25,0.0,0.0,0.0,11.75,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.0,0.0,0.0,0.0,25.5,24.75,0.0,0.0,0.0,0.0,36.5,0.0,0.0,63.5,0.0,27.5,0.0,15.5,29.0,29.75,43.5,0.0,0.0,26.5,28.0,28.5,0.0,0.0,25.75,45.25,47.5,0.0,33.75,47.5,23.0,48.0,24.25,27.0,48.5,35.0,84.5,13.75,49.25,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,15.75,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9.5,0.0,0.0,0.0,19.5,48.0,0.0,39.5,10.0,14.5,0.0,12.0,31.25,0.0,0.0,0.0,0.0,0.0,11.0,0.0,19.75,35.5,25.75,27.0,67.75,100.0,5.25,26.75,0.0,0.0,39.0,0.0,19.25,14.5,16.0,52.5,0.0,26.5,6.0,0.0,0.0,9.5,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,7.75,0.0,0.0,0.0,46.0,7.25,0.0,0.0,0.0,0.0,41.75,0.0,0.0,60.0,0.0,0.0,0.0,15.0,14.75,47.5,14.75,0.0,0.0,0.0,14.25,9.0,0.0,0.0,39.5,42.0,11.75,0.0,7.25,7.5,44.5,14.75,19.5,43.25,27.75,27.75,59.25,38.25,49.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.0,7.5,0.0,0.0,0.0,0.0,7.75,0.0,0.0,97.0,0.0,17.0,0.0,21.25,9.25,40.5,11.5,0.0,0.0,11.25,9.0,9.0,0.0,0.0,51.75,55.0,21.5,0.0,0.0,41.0,49.75,7.75,15.0,16.5,7.75,49.0,30.75,35.25,31.0,0.0,0.0,37.25,0.0,7.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,22.5,0.0,0.0,16.5,0.0,0.0,0.0,9.0,49.0,0.0,24.5,13.25,49.75,0.0,10.75,28.0,21.0,0.0,0.0,0.0,0.0,14.75,36.75,21.5,19.75,30.75,44.25,34.0,72.5,18.75,24.25,0.0,8.25,24.75,0.0,38.75,24.25,43.5,44.5,0.0,30.25,14.5,0.0,0.0,21.75,30.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,59.0,0.0,0.0,0.0,15.25,29.5,38.5,38.0,0.0,0.0,49.25,0.0,24.0,0.0,0.0,34.0,46.25,22.75,0.0,21.5,48.0,43.5,55.25,35.0,34.25,46.0,36.75,55.5,13.25,59.75,0.0,0.0,35.5,0.0,8.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,40.5,35.0,0.0,17.5,20.75,71.75,0.0,22.25,23.25,46.5,0.0,0.0,0.0,0.0,9.75,57.0,27.5,0.0,15.5,56.5,10.25,74.25,0.0,68.25,0.0,37.25,11.0,0.0,14.75,60.25,23.75,47.25,0.0,8.0,9.5,0.0,0.0,30.75,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,8.75,0.0,0.0,0.0,0.0,9.25,0.0,0.0,28.75,0.0,24.25,0.0,26.75,13.0,37.75,36.5,0.0,0.0,12.25,13.75,0.0,0.0,0.0,13.0,83.25,29.25,0.0,26.75,59.75,49.5,0.0,8.5,29.5,45.0,29.5,37.0,20.75,42.75,0.0,0.0,20.5,0.0,9.25,0.0,0.0,0.0,9.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,23.25,11.25,50.5,22.5,0.0,0.0,12.25,14.25,53.5,0.0,0.0,48.0,71.0,10.25,0.0,32.0,23.25,0.0,66.75,8.5,8.75,46.0,25.0,48.75,20.25,48.75,0.0,0.0,12.0,0.0,8.75,0.0,0.0,0.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.75,0.0,0.0,19.75,0.0,0.0,0.0,27.75,31.0,0.0,25.75,20.5,44.0,0.0,31.25,21.5,13.5,0.0,0.0,0.0,0.0,0.0,29.5,32.5,21.0,16.75,19.0,38.0,96.75,13.5,31.25,0.0,6.75,12.75,0.0,25.25,24.0,0.0,29.25,0.0,15.0,0.0,0.0,0.0,26.5,26.75,0.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,16.75,62.5,0.0,23.25,8.0,23.0,0.0,0.0,16.75,8.0,0.0,0.0,0.0,0.0,16.75,11.0,21.0,8.0,6.25,7.0,30.25,89.0,32.25,25.25,0.0,0.0,42.25,0.0,6.75,16.5,36.25,19.0,0.0,28.5,18.25,0.0,0.0,9.5,7.0,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.25,0.0,0.0,7.0,0.0,0.0,0.0,7.5,44.0,0.0,38.75,19.5,11.0,0.0,0.0,31.0,29.75,0.0,0.0,0.0,0.0,7.75,13.0,20.5,8.25,14.25,20.75,59.75,85.0,6.5,66.0,0.0,0.0,36.75,0.0,13.5,17.25,23.25,56.25,0.0,0.0,11.75,0.0,0.0,26.75,9.25,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.75,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,25.0,0.0,33.0,0.0,14.0,0.0,47.0,13.5,0.0,0.0,33.75,12.75,13.25,0.0,0.0,12.75,45.25,30.25,0.0,21.25,45.0,63.75,26.75,0.0,25.0,19.25,22.0,23.0,30.5,45.5,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,13.25,49.25,0.0,0.0,79.5,32.5,14.0,15.25,25.25,5.5,0.0,0.0,33.75,35.75,30.25,11.25,23.0,34.5,31.75,50.5,64.0,16.75,0.0,12.25,11.5,53.0,0.0,6.5,24.25,19.25,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,22.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
